id,type,frame,magnitude,map,path
kol_tor,hardpointbarrel,,,surface,graphics/maps/weapon_glib/kol_tor_hardpoint_recoil_surface.png
kol_tor,turret,,,surface,graphics/maps/weapon_glib/kol_tor_turret_base_surface.png
kol_tor,turretbarrel,,,surface,graphics/maps/weapon_glib/kol_tor_turret_recoil_surface.png
kol_llyr,hardpoint,,,surface,graphics/maps/weapon_glib/kol_llyr_hardpoint_base_surface.png
kol_llyr,hardpointbarrel,,,surface,graphics/maps/weapon_glib/kol_llyr_hardpoint_recoil_surface.png
kol_llyr,turret,,,surface,graphics/maps/weapon_glib/kol_llyr_turret_base_surface.png
kol_llyr,turretbarrel,,,surface,graphics/maps/weapon_glib/kol_llyr_turret_recoil_surface.png
kol_lunete,hardpoint,,,surface,graphics/maps/weapon_glib/kol_lunete_hardpoint_surface.png
kol_lunete,turret,,,surface,graphics/maps/weapon_glib/kol_lunete_hardpoint_surface.png
,,,,,
#told you its just decos,,,,,
kol_pusherplate_lt_but_cute,hardpoint,,,surface,graphics/maps/weapon_glib/decorative/kol_pusherplate_lt_but_cute_surface.png
kol_pusherplate_lt_but_cute,turret,,,surface,graphics/maps/weapon_glib/decorative/kol_pusherplate_lt_but_cute_surface.png
kol_pusherplate_lt_but_slightly_smaller_seriously_its_just_like_2_pixels_lol,hardpoint,,,surface,graphics/maps/weapon_glib/decorative/kol_pusherplate_lt_but_slightly_smaller_seriously_its_just_like_2_pixels_lol_surface.png
kol_pusherplate_lt_but_slightly_smaller_seriously_its_just_like_2_pixels_lol,turret,,,surface,graphics/maps/weapon_glib/decorative/kol_pusherplate_lt_but_slightly_smaller_seriously_its_just_like_2_pixels_lol_surface.png
abyss_deco_dawn_engL,hardpoint,,,surface,graphics/maps/weapon_glib/decos/abyss_dawn_engL_surface.png
abyss_deco_dawn_engL,turret,,,surface,graphics/maps/weapon_glib/decos/abyss_dawn_engL_surface.png
abyss_deco_dawn_engM,hardpoint,,,surface,graphics/maps/weapon_glib/decos/abyss_dawn_engM_surface.png
abyss_deco_dawn_engM,turret,,,surface,graphics/maps/weapon_glib/decos/abyss_dawn_engM_surface.png
abyss_deco_edf_engL,hardpoint,,,surface,graphics/maps/weapon_glib/decos/abyss_deco_edf_engL_surface.png
abyss_deco_edf_engL,turret,,,surface,graphics/maps/weapon_glib/decos/abyss_deco_edf_engL_surface.png
abyss_deco_edf_engS,hardpoint,,,surface,graphics/maps/weapon_glib/decos/abyss_deco_edf_engS_surface.png
abyss_deco_edf_engS,turret,,,surface,graphics/maps/weapon_glib/decos/abyss_deco_edf_engS_surface.png
kol_deco_snowdrop_tl,hardpoint,,,surface,graphics/maps/ship_glib/decos/kol_deco_snowdrop_tl_surface.png
kol_deco_snowdrop_tl,turret,,,surface,graphics/maps/ship_glib/decos/kol_deco_snowdrop_tl_surface.png
kol_deco_snowdrop_tr,hardpoint,,,surface,graphics/maps/ship_glib/decos/kol_deco_snowdrop_tr_surface.png
kol_deco_snowdrop_tr,turret,,,surface,graphics/maps/ship_glib/decos/kol_deco_snowdrop_tr_surface.png
,,,,,
#can you hear,,,,,
abyss_edf_tamamo,ship,,0.5,normal,graphics/maps/ship_normals/abyss_edf_tamamo_normal.png
abyss_edf_kitsunebi,ship,,0.5,normal,graphics/maps/ship_normals/fighters/abyss_edf_kitsunebi_normal.png
,,,,,
abyss_deco_edf_tamamo_ml,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_tamamo_ml_normal.png
abyss_deco_edf_tamamo_ml,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_tamamo_ml_normal.png
abyss_deco_edf_tamamo_mr,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_tamamo_mr_normal.png
abyss_deco_edf_tamamo_mr,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_tamamo_mr_normal.png
,,,0.5,,
abyss_boss_amaterasu,ship,,0.5,normal,graphics/maps/ship_normals/abyss_boss_amaterasu_normal.png
,,,,,
abyss_deco_edf_amaterasu_front,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_amaterasu_front_normal.png
abyss_deco_edf_amaterasu_front,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_amaterasu_front_normal.png
abyss_deco_edf_amaterasu_lights,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_amaterasu_lights_normal.png
abyss_deco_edf_amaterasu_lights,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_amaterasu_lights_normal.png
abyss_deco_edf_amaterasu_l,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_amaterasu_l_normal.png
abyss_deco_edf_amaterasu_l,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_amaterasu_l_normal.png
abyss_deco_edf_amaterasu_r,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_amaterasu_r_normal.png
abyss_deco_edf_amaterasu_r,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_amaterasu_r_normal.png
,,,,,
abyss_boss_corruptingheart,ship,,0.5,normal,graphics/maps/ship_normals/abyss_boss_corruptingheart_normal.png
,,,,,
abyss_deco_edf_corruptingheart_l,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_corruptingheart_l_normal.png
abyss_deco_edf_corruptingheart_l,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_corruptingheart_l_normal.png
abyss_deco_edf_corruptingheart_r,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_corruptingheart_r_normal.png
abyss_deco_edf_corruptingheart_r,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_edf_corruptingheart_r_normal.png
,,,0.5,,
abyss_boss_dokkaebi,ship,,0.5,normal,graphics/maps/ship_normals/abyss_boss_dokkaebi_normal.png
,,,0.5,,
abyss_boss_ninaya,ship,,0.5,normal,graphics/maps/ship_normals/abyss_boss_ninaya_normal.png
,,,,,
abyss_deco_boss_ninaya_bridge,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_boss_ninaya_bridge_normal.png
abyss_deco_boss_ninaya_bridge,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_boss_ninaya_bridge_normal.png
abyss_deco_boss_ninaya_front,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_boss_ninaya_front_normal.png
abyss_deco_boss_ninaya_front,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_boss_ninaya_front_normal.png
,,,,,
abyss_boss_nineveh,ship,,0.5,normal,graphics/maps/ship_normals/abyss_boss_nineveh_normal.png
abyss_boss_ninmah,ship,,0.5,normal,graphics/maps/ship_normals/abyss_boss_ninmah_normal.png
abyss_boss_yukionna,ship,,0.5,normal,graphics/maps/ship_normals/abyss_boss_yukionna_normal.png
abyss_dawn_cheonyeoguishin,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dawn_cheonyeoguishin_normal.png
abyss_dawn_dalgyalguishin,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dawn_dalgyalguishin_normal.png
abyss_dawn_imugi,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dawn_imugi_normal.png
abyss_dawn_inmyeonjo,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dawn_inmyeonjo_normal.png
abyss_dawn_kangcheori,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dawn_kangcheori_normal.png
abyss_dawn_mulguishin,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dawn_mulguishin_normal.png
abyss_dawn_samjoko,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dawn_samjoko_normal.png
abyss_dusk_ayakashi,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dusk_ayakashi_normal.png
abyss_dusk_funayurei,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dusk_funayurei_normal.png
,,,,,
abyss_dusk_hashihime,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dusk_hashihime_normal.png
,,,,,
abyss_deco_dusk_hashihime_front,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_hashihime_front_normal.png
abyss_deco_dusk_hashihime_front,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_hashihime_front_normal.png
abyss_deco_dusk_hashihime_ml,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_hashihime_ml_normal.png
abyss_deco_dusk_hashihime_ml,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_hashihime_ml_normal.png
abyss_deco_dusk_hashihime_mr,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_hashihime_mr_normal.png
abyss_deco_dusk_hashihime_mr,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_hashihime_mr_normal.png
abyss_deco_dusk_hashihime_tl,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_hashihime_tl_normal.png
abyss_deco_dusk_hashihime_tl,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_hashihime_tl_normal.png
abyss_deco_dusk_hashihime_tr,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_hashihime_tr_normal.png
abyss_deco_dusk_hashihime_tr,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_hashihime_tr_normal.png
,,,,,
abyss_dusk_ikiryo,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dusk_ikiryo_normal.png
,,,,,
abyss_deco_dusk_ikiryo_tl,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_ikiryo_tl_normal.png
abyss_deco_dusk_ikiryo_tl,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_ikiryo_tl_normal.png
abyss_deco_dusk_ikiryo_tr,hardpoint,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_ikiryo_tr_normal.png
abyss_deco_dusk_ikiryo_tr,turret,,0.5,normal,graphics/maps/ship_normals/decos/abyss_deco_dusk_ikiryo_tr_normal.png
,,,,,
abyss_dusk_onryo,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dusk_onryo_normal.png
abyss_dusk_shiryo,ship,,0.5,normal,graphics/maps/ship_normals/abyss_dusk_shiryo_normal.png
abyss_edf_kiyohime,ship,,0.5,normal,graphics/maps/ship_normals/abyss_edf_kiyohime_normal.png
abyss_edf_mizuchi,ship,,0.5,normal,graphics/maps/ship_normals/abyss_edf_mizuchi_normal.png
abyss_edf_ryujin,ship,,0.5,normal,graphics/maps/ship_normals/abyss_edf_ryujin_normal.png
abyss_edf_seiryu,ship,,0.5,normal,graphics/maps/ship_normals/abyss_edf_seiryu_normal.png
abyss_edf_suzaku,ship,,0.5,normal,graphics/maps/ship_normals/abyss_edf_suzaku_normal.png
abyss_edf_wani,ship,,0.5,normal,graphics/maps/ship_normals/abyss_edf_wani_normal.png
,,,,,
#we have gun too you know,,,,,
abyss_edf_arbalest,hardpoint,,0.5,normal,graphics/maps/weapon_normals/abyss_edf_arbalest_hardpoint_base_normal.png
abyss_edf_arbalest,hardpointbarrel,,0.5,normal,graphics/maps/weapon_normals/abyss_edf_arbalest_hardpoint_recoil_normal.png
abyss_edf_arbalest,turret,,0.5,normal,graphics/maps/weapon_normals/abyss_edf_arbalest_turret_base_normal.png
abyss_edf_arbalest,turretbarrel,,0.5,normal,graphics/maps/weapon_normals/abyss_edf_arbalest_turret_recoil_normal.png
,,,,,
#can you hear,,,,,
abyss_edf_tamamo,ship,,,material,graphics/maps/ship_glib/abyss_edf_tamamo_material.png
abyss_edf_kitsunebi,ship,,,material,graphics/maps/ship_glib/fighters/abyss_edf_kitsunebi_material.png
,,,,,
abyss_deco_edf_tamamo_ml,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_tamamo_ml_material.png
abyss_deco_edf_tamamo_ml,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_tamamo_ml_material.png
abyss_deco_edf_tamamo_mr,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_tamamo_mr_material.png
abyss_deco_edf_tamamo_mr,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_tamamo_mr_material.png
,,,,,
abyss_boss_amaterasu,ship,,,material,graphics/maps/ship_glib/abyss_boss_amaterasu_material.png
,,,,,
abyss_deco_edf_amaterasu_front,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_front_material.png
abyss_deco_edf_amaterasu_front,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_front_material.png
abyss_deco_edf_amaterasu_lights,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_lights_material.png
abyss_deco_edf_amaterasu_lights,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_lights_material.png
abyss_deco_edf_amaterasu_l,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_l_material.png
abyss_deco_edf_amaterasu_l,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_l_material.png
abyss_deco_edf_amaterasu_r,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_r_material.png
abyss_deco_edf_amaterasu_r,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_r_material.png
,,,,,
abyss_boss_corruptingheart,ship,,,material,graphics/maps/ship_glib/abyss_boss_corruptingheart_material.png
,,,,,
abyss_deco_edf_corruptingheart_l,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_corruptingheart_l_material.png
abyss_deco_edf_corruptingheart_l,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_corruptingheart_l_material.png
abyss_deco_edf_corruptingheart_r,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_corruptingheart_r_material.png
abyss_deco_edf_corruptingheart_r,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_edf_corruptingheart_r_material.png
,,,,,
abyss_boss_dokkaebi,ship,,,material,graphics/maps/ship_glib/abyss_boss_dokkaebi_material.png
,,,,,
abyss_boss_ninaya,ship,,,material,graphics/maps/ship_glib/abyss_boss_ninaya_material.png
,,,,,
abyss_deco_boss_ninaya_bridge,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_boss_ninaya_bridge_material.png
abyss_deco_boss_ninaya_bridge,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_boss_ninaya_bridge_material.png
abyss_deco_boss_ninaya_front,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_boss_ninaya_front_material.png
abyss_deco_boss_ninaya_front,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_boss_ninaya_front_material.png
,,,,,
abyss_boss_nineveh,ship,,,material,graphics/maps/ship_glib/abyss_boss_nineveh_material.png
abyss_boss_ninmah,ship,,,material,graphics/maps/ship_glib/abyss_boss_ninmah_material.png
abyss_boss_yukionna,ship,,,material,graphics/maps/ship_glib/abyss_boss_yukionna_material.png
abyss_dawn_cheonyeoguishin,ship,,,material,graphics/maps/ship_glib/abyss_dawn_cheonyeoguishin_material.png
abyss_dawn_dalgyalguishin,ship,,,material,graphics/maps/ship_glib/abyss_dawn_dalgyalguishin_material.png
abyss_dawn_imugi,ship,,,material,graphics/maps/ship_glib/abyss_dawn_imugi_material.png
abyss_dawn_inmyeonjo,ship,,,material,graphics/maps/ship_glib/abyss_dawn_inmyeonjo_material.png
abyss_dawn_kangcheori,ship,,,material,graphics/maps/ship_glib/abyss_dawn_kangcheori_material.png
abyss_dawn_mulguishin,ship,,,material,graphics/maps/ship_glib/abyss_dawn_mulguishin_material.png
abyss_dawn_samjoko,ship,,,material,graphics/maps/ship_glib/abyss_dawn_samjoko_material.png
abyss_dusk_ayakashi,ship,,,material,graphics/maps/ship_glib/abyss_dusk_ayakashi_material.png
abyss_dusk_funayurei,ship,,,material,graphics/maps/ship_glib/abyss_dusk_funayurei_material.png
,,,,,
abyss_dusk_hashihime,ship,,,material,graphics/maps/ship_glib/abyss_dusk_hashihime_material.png
,,,,,
abyss_deco_dusk_hashihime_front,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_front_material.png
abyss_deco_dusk_hashihime_front,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_front_material.png
abyss_deco_dusk_hashihime_ml,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_ml_material.png
abyss_deco_dusk_hashihime_ml,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_ml_material.png
abyss_deco_dusk_hashihime_mr,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_mr_material.png
abyss_deco_dusk_hashihime_mr,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_mr_material.png
abyss_deco_dusk_hashihime_tl,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_tl_material.png
abyss_deco_dusk_hashihime_tl,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_tl_material.png
abyss_deco_dusk_hashihime_tr,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_tr_material.png
abyss_deco_dusk_hashihime_tr,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_tr_material.png
,,,,,
abyss_dusk_ikiryo,ship,,,material,graphics/maps/ship_glib/abyss_dusk_ikiryo_material.png
,,,,,
abyss_deco_dusk_ikiryo_tl,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_ikiryo_tl_material.png
abyss_deco_dusk_ikiryo_tl,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_ikiryo_tl_material.png
abyss_deco_dusk_ikiryo_tr,hardpoint,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_ikiryo_tr_material.png
abyss_deco_dusk_ikiryo_tr,turret,,,material,graphics/maps/ship_glib/decos/abyss_deco_dusk_ikiryo_tr_material.png
,,,,,
abyss_dusk_onryo,ship,,,material,graphics/maps/ship_glib/abyss_dusk_onryo_material.png
abyss_dusk_shiryo,ship,,,material,graphics/maps/ship_glib/abyss_dusk_shiryo_material.png
abyss_edf_kiyohime,ship,,,material,graphics/maps/ship_glib/abyss_edf_kiyohime_material.png
abyss_edf_mizuchi,ship,,,material,graphics/maps/ship_glib/abyss_edf_mizuchi_material.png
abyss_edf_ryujin,ship,,,material,graphics/maps/ship_glib/abyss_edf_ryujin_material.png
abyss_edf_seiryu,ship,,,material,graphics/maps/ship_glib/abyss_edf_seiryu_material.png
abyss_edf_suzaku,ship,,,material,graphics/maps/ship_glib/abyss_edf_suzaku_material.png
abyss_edf_wani,ship,,,material,graphics/maps/ship_glib/abyss_edf_wani_material.png
,,,,,
#its really gun,,,,,
abyss_edf_arbalest,hardpoint,,,material,graphics/maps/weapon_glib/abyss_edf_arbalest_hardpoint_base_material.png
abyss_edf_arbalest,hardpointbarrel,,,material,graphics/maps/weapon_glib/abyss_edf_arbalest_hardpoint_recoil_material.png
abyss_edf_arbalest,turret,,,material,graphics/maps/weapon_glib/abyss_edf_arbalest_turret_base_material.png
abyss_edf_arbalest,turretbarrel,,,material,graphics/maps/weapon_glib/abyss_edf_arbalest_turret_recoil_material.png
,,,,,
#can you hear,,,,,
abyss_edf_tamamo,ship,,,surface,graphics/maps/ship_glib/abyss_edf_tamamo_surface.png
abyss_edf_kitsunebi,ship,,,surface,graphics/maps/ship_glib/fighters/abyss_edf_kitsunebi_surface.png
,,,,,
abyss_deco_edf_tamamo_ml,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_tamamo_ml_surface.png
abyss_deco_edf_tamamo_ml,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_tamamo_ml_surface.png
abyss_deco_edf_tamamo_mr,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_tamamo_mr_surface.png
abyss_deco_edf_tamamo_mr,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_tamamo_mr_surface.png
,,,,,
abyss_boss_amaterasu,ship,,,surface,graphics/maps/ship_glib/abyss_boss_amaterasu_surface.png
,,,,,
abyss_deco_edf_amaterasu_front,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_front_surface.png
abyss_deco_edf_amaterasu_front,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_front_surface.png
abyss_deco_edf_amaterasu_lights,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_lights_surface.png
abyss_deco_edf_amaterasu_lights,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_lights_surface.png
abyss_deco_edf_amaterasu_l,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_l_surface.png
abyss_deco_edf_amaterasu_l,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_l_surface.png
abyss_deco_edf_amaterasu_r,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_r_surface.png
abyss_deco_edf_amaterasu_r,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_amaterasu_r_surface.png
,,,,,
abyss_boss_corruptingheart,ship,,,surface,graphics/maps/ship_glib/abyss_boss_corruptingheart_surface.png
,,,,,
abyss_deco_edf_corruptingheart_l,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_corruptingheart_l_surface.png
abyss_deco_edf_corruptingheart_l,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_corruptingheart_l_surface.png
abyss_deco_edf_corruptingheart_r,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_corruptingheart_r_surface.png
abyss_deco_edf_corruptingheart_r,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_edf_corruptingheart_r_surface.png
,,,,,
abyss_boss_dokkaebi,ship,,,surface,graphics/maps/ship_glib/abyss_boss_dokkaebi_surface.png
,,,,,
abyss_boss_ninaya,ship,,,surface,graphics/maps/ship_glib/abyss_boss_ninaya_surface.png
,,,,,
abyss_deco_boss_ninaya_bridge,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_boss_ninaya_bridge_surface.png
abyss_deco_boss_ninaya_bridge,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_boss_ninaya_bridge_surface.png
abyss_deco_boss_ninaya_front,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_boss_ninaya_front_surface.png
abyss_deco_boss_ninaya_front,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_boss_ninaya_front_surface.png
,,,,,
abyss_boss_nineveh,ship,,,surface,graphics/maps/ship_glib/abyss_boss_nineveh_surface.png
abyss_boss_ninmah,ship,,,surface,graphics/maps/ship_glib/abyss_boss_ninmah_surface.png
abyss_boss_yukionna,ship,,,surface,graphics/maps/ship_glib/abyss_boss_yukionna_surface.png
abyss_dawn_cheonyeoguishin,ship,,,surface,graphics/maps/ship_glib/abyss_dawn_cheonyeoguishin_surface.png
abyss_dawn_dalgyalguishin,ship,,,surface,graphics/maps/ship_glib/abyss_dawn_dalgyalguishin_surface.png
abyss_dawn_imugi,ship,,,surface,graphics/maps/ship_glib/abyss_dawn_imugi_surface.png
abyss_dawn_inmyeonjo,ship,,,surface,graphics/maps/ship_glib/abyss_dawn_inmyeonjo_surface.png
abyss_dawn_kangcheori,ship,,,surface,graphics/maps/ship_glib/abyss_dawn_kangcheori_surface.png
abyss_dawn_mulguishin,ship,,,surface,graphics/maps/ship_glib/abyss_dawn_mulguishin_surface.png
abyss_dawn_samjoko,ship,,,surface,graphics/maps/ship_glib/abyss_dawn_samjoko_surface.png
abyss_dusk_ayakashi,ship,,,surface,graphics/maps/ship_glib/abyss_dusk_ayakashi_surface.png
abyss_dusk_funayurei,ship,,,surface,graphics/maps/ship_glib/abyss_dusk_funayurei_surface.png
,,,,,
abyss_dusk_hashihime,ship,,,surface,graphics/maps/ship_glib/abyss_dusk_hashihime_surface.png
,,,,,
abyss_deco_dusk_hashihime_front,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_front_surface.png
abyss_deco_dusk_hashihime_front,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_front_surface.png
abyss_deco_dusk_hashihime_ml,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_ml_surface.png
abyss_deco_dusk_hashihime_ml,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_ml_surface.png
abyss_deco_dusk_hashihime_mr,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_mr_surface.png
abyss_deco_dusk_hashihime_mr,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_mr_surface.png
abyss_deco_dusk_hashihime_tl,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_tl_surface.png
abyss_deco_dusk_hashihime_tl,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_tl_surface.png
abyss_deco_dusk_hashihime_tr,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_tr_surface.png
abyss_deco_dusk_hashihime_tr,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_hashihime_tr_surface.png
,,,,,
abyss_dusk_ikiryo,ship,,,surface,graphics/maps/ship_glib/abyss_dusk_ikiryo_surface.png
,,,,,
abyss_deco_dusk_ikiryo_tl,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_ikiryo_tl_surface.png
abyss_deco_dusk_ikiryo_tl,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_ikiryo_tl_surface.png
abyss_deco_dusk_ikiryo_tr,hardpoint,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_ikiryo_tr_surface.png
abyss_deco_dusk_ikiryo_tr,turret,,,surface,graphics/maps/ship_glib/decos/abyss_deco_dusk_ikiryo_tr_surface.png
,,,,,
abyss_dusk_onryo,ship,,,surface,graphics/maps/ship_glib/abyss_dusk_onryo_surface.png
abyss_dusk_shiryo,ship,,,surface,graphics/maps/ship_glib/abyss_dusk_shiryo_surface.png
abyss_edf_kiyohime,ship,,,surface,graphics/maps/ship_glib/abyss_edf_kiyohime_surface.png
abyss_edf_mizuchi,ship,,,surface,graphics/maps/ship_glib/abyss_edf_mizuchi_surface.png
abyss_edf_ryujin,ship,,,surface,graphics/maps/ship_glib/abyss_edf_ryujin_surface.png
abyss_edf_seiryu,ship,,,surface,graphics/maps/ship_glib/abyss_edf_seiryu_surface.png
abyss_edf_suzaku,ship,,,surface,graphics/maps/ship_glib/abyss_edf_suzaku_surface.png
abyss_edf_wani,ship,,,surface,graphics/maps/ship_glib/abyss_edf_wani_surface.png
,,,,,
#it work and it shoot,,,,,
abyss_edf_arbalest,hardpoint,,,surface,graphics/maps/weapon_glib/abyss_edf_arbalest_hardpoint_base_surface.png
abyss_edf_arbalest,hardpointbarrel,,,surface,graphics/maps/weapon_glib/abyss_edf_arbalest_hardpoint_recoil_surface.png
abyss_edf_arbalest,turret,,,surface,graphics/maps/weapon_glib/abyss_edf_arbalest_turret_base_surface.png
